run_id,variation,mode,seed,robot_id,snapshot_index,cosine_recall,recall,precision,f1,robots_json_path
bg2500-big_comm_seed001,bg2500-big,comm,1,2,10,0.3157894736842105,0.3157894736842105,0.275,0.29398663697104677,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,11,0.3157894736842105,0.3157894736842105,0.25,0.27906976744186046,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,12,0.3157894736842105,0.3157894736842105,0.25,0.27906976744186046,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,13,0.2631578947368421,0.2631578947368421,0.225,0.2425876010781671,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,14,0.42105263157894735,0.42105263157894735,0.275,0.332703213610586,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,15,0.3157894736842105,0.3157894736842105,0.275,0.29398663697104677,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,16,0.3157894736842105,0.3157894736842105,0.275,0.29398663697104677,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,17,0.3684210526315789,0.3684210526315789,0.25,0.2978723404255319,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,18,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,19,0.5263157894736842,0.5263157894736842,0.275,0.361247947454844,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,20,0.5263157894736842,0.5263157894736842,0.275,0.361247947454844,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,21,0.5263157894736842,0.5263157894736842,0.275,0.361247947454844,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,22,0.5789473684210527,0.5789473684210527,0.3,0.39520958083832336,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,23,0.5789473684210527,0.5789473684210527,0.25,0.3492063492063492,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,24,0.5789473684210527,0.5789473684210527,0.25,0.3492063492063492,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,25,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,26,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,27,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,28,0.5263157894736842,0.5263157894736842,0.325,0.40185471406491496,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,29,0.5263157894736842,0.5263157894736842,0.325,0.40185471406491496,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,3,0,0.0,0.0,0.0,0.0,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,3,1,0.0,0.0,0.0,0.0,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,3,2,0.0,0.0,0.0,0.0,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,3,3,0.05263157894736842,0.05263157894736842,0.29411764705882354,0.08928571428571429,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,3,4,0.05263157894736842,0.05263157894736842,0.25,0.08695652173913043,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
